DB_ID,SKU,Store,Date,Unit Sales,Dollar Sales
2001703,50012011240,312,02/04/2016,4,31.96
2001704,50012011240,312,04/04/2016,1,7.99
2001705,50012011240,312,05/04/2016,1,7.99
2001706,50012011240,312,07/04/2016,1,7.99
2001707,50012011240,312,08/04/2016,1,7.99
2001708,50012011240,312,09/04/2016,2,15.98
2001709,50012011240,312,11/04/2016,1,7.99
2001710,50012011240,312,12/04/2016,4,31.96
2001711,50012011240,312,13/04/2016,2,15.98
2001712,50012011240,312,16/04/2016,5,39.95
2001713,50012011240,312,18/04/2016,1,7.99
2001714,50012011240,312,19/04/2016,1,7.99
2001715,50012011240,312,20/04/2016,3,23.97
2001716,50012011240,312,23/04/2016,2,15.98
2001717,50012011240,312,25/04/2016,-3,-23.97
2001718,50012011240,312,27/04/2016,3,23.97
2001719,50012011240,312,28/04/2016,2,15.98
2001720,50012011240,312,29/04/2016,2,15.98
2001721,50012011240,312,02/05/2016,6,47.94
2001722,50012011240,312,04/05/2016,3,23.97
2001723,50012011240,312,05/05/2016,3,23.97
2001724,50012011240,312,06/05/2016,3,23.97
2001725,50012011240,312,07/05/2016,5,39.95
2001726,50012011240,312,09/05/2016,2,15.98
2001727,50012011240,312,10/05/2016,2,15.98
2001728,50012011240,312,11/05/2016,3,23.97
2001729,50012011240,312,12/05/2016,1,7.99
2001730,50012011240,312,13/05/2016,-3,-23.97
2001731,50012011240,312,14/05/2016,3,23.97
2001732,50012011240,312,16/05/2016,2,15.98
2001733,50012011240,312,17/05/2016,3,23.97
2001734,50012011240,312,18/05/2016,1,7.99
2001735,50012011240,312,19/05/2016,2,15.98
2001736,50012011240,312,20/05/2016,5,39.95
2001737,50012011240,312,23/05/2016,4,31.96
2001738,50012011240,312,24/05/2016,6,47.94
2001739,50012011240,312,25/05/2016,1,70.99
2001740,50012011240,312,26/05/2016,1,7.99
2001741,50012011240,312,27/05/2016,1,7.99
2001742,50012011240,312,28/05/2016,2,15.98
2001743,50012011240,312,30/05/2016,7,55.93
2001744,50012011240,312,31/05/2016,4,31.96
2001745,50012011240,312,01/06/2016,1,7.99
2001746,50012011240,312,02/06/2016,4,31.96
2001747,50012011240,312,03/06/2016,,
2001748,50012011240,312,04/06/2016,1,7.99
2001749,50012011240,312,06/06/2016,2,15.98
2001750,50012011240,312,07/06/2016,1,7.99
2001751,50012011240,312,08/06/2016,3,23.97
2001752,50012011240,312,09/06/2016,3,23.97
2001753,50012011240,312,10/06/2016,1,7.99
2001754,50012011240,312,11/06/2016,2,15.98
2001755,50012011240,312,13/06/2016,6,47.94
2001756,50012011240,312,15/06/2016,1,7.99
2001757,50012011240,312,16/06/2016,2,15.98
2001758,50012011240,312,17/06/2016,6,47.94
2001759,50012011240,312,20/06/2016,3,23.97
2001760,50012011240,312,21/06/2016,4,31.96
2001761,50012011240,312,24/06/2016,1,7.99
2001762,50012011240,312,25/06/2016,2,15.98
2001763,50012011240,312,27/06/2016,3,23.97
2001764,50012011240,312,28/06/2016,1,7.99
2001765,50012011240,312,29/06/2016,2,15.98
2001766,50012011240,312,30/06/2016,2,15.98
2001767,50012011240,312,01/07/2016,4,31.96
2001768,50012011240,312,02/07/2016,0,0
2001769,50012011240,312,04/07/2016,1,7.99
2001770,50012011240,312,05/07/2016,2,15.98
2001771,50012011240,312,06/07/2016,1,7.99
2001772,50012011240,312,07/07/2016,2,15.98
2001773,50012011240,312,09/07/2016,2,15.98
2001774,50012011240,312,12/07/2016,2,15.98
2001775,50012011240,312,13/07/2016,2,15.98
2001776,50012011240,312,14/07/2016,3,23.97
2001777,50012011240,312,15/07/2016,2,15.98
2001778,50012011240,312,16/07/2016,1,7.99
2001779,50012011240,312,18/07/2016,3,23.97
2001780,50012011240,312,19/07/2016,1,7.99
2001781,50012011240,312,20/07/2016,6,47.94
2001782,50012011240,312,21/07/2016,2,15.98
2001783,50012011240,312,22/07/2016,3,23.97
2001784,50012011240,312,23/07/2016,2,15.98
2001785,50012011240,312,25/07/2016,#0 2,
2001786,50012011240,312,26/07/2016,3,23.97
2001787,50012011240,312,27/07/2016,1,7.99
2001788,50012011240,312,28/07/2016,1,7.99
2001789,50012011240,312,29/07/2016,3,23.97
2001790,50012011240,312,01/08/2016,2,15.98
2001791,50012011240,312,02/08/2016,1,7.99
2001792,50012011240,312,03/08/2016,,
2001793,50012011240,312,04/08/2016,3,23.97
2001794,50012011240,312,05/08/2016,1,7.99
2001795,50012011240,312,06/08/2016,3,23.97
